measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Male,Male,All ages,Breast cancer,Number,2009,9490.102573,10070.68733,8883.922847
Deaths,Female,Female,All ages,Breast cancer,Number,2009,541130.5934,562348.6385,513530.7503
Deaths,Both,Both,All ages,Breast cancer,Number,2009,550620.696,572076.6652,522392.5273
Deaths,Male,Male,All ages,Breast cancer,Rate,2009,0.273429265,0.290157099,0.255963987
Deaths,Female,Female,All ages,Breast cancer,Rate,2009,15.76394959,16.38206321,14.95992457
Deaths,Both,Both,All ages,Breast cancer,Rate,2009,7.975987297,8.286786618,7.567089636
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2009,0.343409714,0.363724258,0.319277596
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2009,16.21368934,16.86852486,15.34801177
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2009,8.856980932,9.205099498,8.343871678
Deaths,Male,Male,All ages,Breast cancer,Number,2010,9929.323615,10576.26896,9328.795935
Deaths,Female,Female,All ages,Breast cancer,Number,2010,554703.1448,576567.1012,526304.4191
Deaths,Both,Both,All ages,Breast cancer,Number,2010,564632.4684,586444.1068,535847.2402
Deaths,Male,Male,All ages,Breast cancer,Rate,2010,0.282748258,0.301170728,0.265647581
Deaths,Female,Female,All ages,Breast cancer,Rate,2010,15.95992238,16.58899227,15.14283406
Deaths,Both,Both,All ages,Breast cancer,Rate,2010,8.080816773,8.392977095,7.668852941
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2010,0.348563315,0.370483316,0.32436961
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2010,16.18424084,16.83260513,15.32222847
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2010,8.839953283,9.195456289,8.328079033
Deaths,Male,Male,All ages,Breast cancer,Number,2011,10276.95468,10953.25362,9608.512227
Deaths,Female,Female,All ages,Breast cancer,Number,2011,567002.9038,589607.2434,535827.928
Deaths,Both,Both,All ages,Breast cancer,Number,2011,577279.8585,600391.1804,546019.4743
Deaths,Male,Male,All ages,Breast cancer,Rate,2011,0.289234861,0.308268635,0.2704222
Deaths,Female,Female,All ages,Breast cancer,Rate,2011,16.11375836,16.75615518,15.22779107
Deaths,Both,Both,All ages,Breast cancer,Rate,2011,8.163006647,8.489811526,7.720970224
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2011,0.349869414,0.37310024,0.325637774
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2011,16.10952982,16.76398414,15.19313349
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2011,8.799662041,9.172732501,8.261452605
Deaths,Male,Male,All ages,Breast cancer,Number,2012,10590.80879,11356.0216,9852.122742
Deaths,Female,Female,All ages,Breast cancer,Number,2012,577897.4688,601171.5794,546018.6057
Deaths,Both,Both,All ages,Breast cancer,Number,2012,588488.2776,611570.7643,556273.4959
Deaths,Male,Male,All ages,Breast cancer,Rate,2012,0.294590817,0.315875751,0.274043743
Deaths,Female,Female,All ages,Breast cancer,Rate,2012,16.22339822,16.87677565,15.32845834
Deaths,Both,Both,All ages,Breast cancer,Rate,2012,8.222308552,8.544815108,7.77220634
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2012,0.349611934,0.374260626,0.324794875
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2012,15.98897509,16.6284367,15.07164825
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2012,8.734092128,9.094309459,8.20331014
Deaths,Male,Male,All ages,Breast cancer,Number,2014,11052.88476,11907.43461,10184.69281
Deaths,Female,Female,All ages,Breast cancer,Number,2014,607820.7624,636116.2631,574223.016
Deaths,Both,Both,All ages,Breast cancer,Number,2014,618873.6472,647064.2358,584947.9312
Deaths,Male,Male,All ages,Breast cancer,Rate,2014,0.300506505,0.323740058,0.276902049
Deaths,Female,Female,All ages,Breast cancer,Rate,2014,16.66120304,17.43682163,15.74024261
Deaths,Both,Both,All ages,Breast cancer,Rate,2014,8.447396753,8.832187877,7.984323258
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2014,0.345147917,0.370225698,0.317353189
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2014,15.94427814,16.68945806,15.03862013
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2014,8.697609062,9.107217429,8.163010776
Deaths,Male,Male,All ages,Breast cancer,Number,2013,10893.93007,11675.09999,10027.4998
Deaths,Female,Female,All ages,Breast cancer,Number,2013,592113.6413,618947.2889,556083.5271
Deaths,Both,Both,All ages,Breast cancer,Number,2013,603007.5714,629490.8393,566820.2566
Deaths,Male,Male,All ages,Breast cancer,Rate,2013,0.29953714,0.321016019,0.275713961
Deaths,Female,Female,All ages,Breast cancer,Rate,2013,16.42278774,17.16704233,15.42346113
Deaths,Both,Both,All ages,Breast cancer,Rate,2013,8.326119139,8.691790905,7.826457263
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2013,0.349857297,0.373445994,0.321767147
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2013,15.95069337,16.67368581,14.97199745
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2013,8.709218221,9.106895568,8.153347248
Deaths,Male,Male,All ages,Breast cancer,Number,2015,11226.72437,12113.77898,10238.63707
Deaths,Female,Female,All ages,Breast cancer,Number,2015,627123.92,657715.0887,589501.9566
Deaths,Both,Both,All ages,Breast cancer,Number,2015,638350.6444,669210.1464,600410.2216
Deaths,Male,Male,All ages,Breast cancer,Rate,2015,0.301848768,0.325698676,0.275282432
Deaths,Female,Female,All ages,Breast cancer,Rate,2015,16.99237366,17.82126338,15.97297951
Deaths,Both,Both,All ages,Breast cancer,Rate,2015,8.614787384,9.03124823,8.102766791
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2015,0.340743868,0.367891829,0.310086345
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2015,16.02730461,16.8138865,15.04479633
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2015,8.733425947,9.156585039,8.171308985
Deaths,Male,Male,All ages,Breast cancer,Number,2017,11538.6409,12607.45109,10360.387
Deaths,Female,Female,All ages,Breast cancer,Number,2017,654827.4211,695646.9144,608793.254
Deaths,Both,Both,All ages,Breast cancer,Number,2017,666366.062,706727.2924,620041.7237
Deaths,Male,Male,All ages,Breast cancer,Rate,2017,0.303456781,0.331565612,0.272469671
Deaths,Female,Female,All ages,Breast cancer,Rate,2017,17.34362352,18.42476017,16.1243721
Deaths,Both,Both,All ages,Breast cancer,Rate,2017,8.793418555,9.326028502,8.182118973
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2017,0.33051242,0.360983323,0.297520281
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2017,15.88815335,16.87394882,14.77228872
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2017,8.634180787,9.158554082,7.998156291
Deaths,Male,Male,All ages,Breast cancer,Number,2018,11800.71711,13055.88555,10526.95439
Deaths,Female,Female,All ages,Breast cancer,Number,2018,671697.2409,715549.2812,621356.8484
Deaths,Both,Both,All ages,Breast cancer,Number,2018,683497.958,727508.7026,633583.9219
Deaths,Male,Male,All ages,Breast cancer,Rate,2018,0.307142586,0.339811422,0.27398979
Deaths,Female,Female,All ages,Breast cancer,Rate,2018,17.59997132,18.74899294,16.28094035
